fare,age,p
419.08529,65.5128,0.0
419.08529,66.468,0.0
419.08529,67.4232,0.0
419.08529,68.3784,0.0
419.08529,69.3336,0.0
419.08529,70.2888,0.0
419.08529,71.244,0.0
419.08529,72.1992,0.0
419.08529,73.1544,0.0
419.08529,74.1096,0.0
419.08529,75.0648,0.0
419.08529,76.02,0.0
419.08529,76.9752,0.0
419.08529,77.9304,0.0
419.08529,78.8856,0.0
419.08529,79.8408,0.0
419.08529,80.796,0.0
419.08529,81.7512,0.0
419.08529,82.7064,0.0
419.08529,83.6616,0.0
419.08529,84.6168,0.0
419.08529,85.572,0.0
419.08529,86.5272,0.0
419.08529,87.4824,0.0
425.23324,-7.0824,0.0
425.23324,-6.1272,0.0
425.23324,-5.172,0.0
425.23324,-4.2168,0.0
425.23324,-3.2616,0.0
425.23324,-2.3064,0.0
425.23324,-1.3512,0.0
425.23324,-0.396,0.0
425.23324,0.5592,0.0
425.23324,1.5144,0.0
425.23324,2.4696,0.0
425.23324,3.4248,0.0
425.23324,4.38,0.0
425.23324,5.3352,0.0
425.23324,6.2904,0.0
425.23324,7.2456,0.0
425.23324,8.2008,0.0
425.23324,9.156,0.0
425.23324,10.1112,0.0
425.23324,11.0664,0.0
425.23324,12.0216,0.0
425.23324,12.9768,0.0
425.23324,13.932,0.0
425.23324,14.8872,0.0
425.23324,15.8424,0.0
425.23324,16.7976,0.0
425.23324,17.7528,0.0
425.23324,18.708,0.0
425.23324,19.6632,0.0
425.23324,20.6184,0.0
425.23324,21.5736,0.0
425.23324,22.5288,0.0
425.23324,23.484,0.0
425.23324,24.4392,0.0
425.23324,25.3944,0.0
425.23324,26.3496,0.0
425.23324,27.3048,0.0
425.23324,28.26,0.0
425.23324,29.2152,0.0
425.23324,30.1704,0.0
425.23324,31.1256,0.0
425.23324,32.0808,0.0
425.23324,33.036,0.0
425.23324,33.9912,0.0
425.23324,34.9464,0.0
425.23324,35.9016,0.0
425.23324,36.8568,0.0
425.23324,37.812,0.0
425.23324,38.7672,0.0
425.23324,39.7224,0.0
425.23324,40.6776,0.0
425.23324,41.6328,0.0
425.23324,42.588,0.0
425.23324,43.5432,0.0
425.23324,44.4984,0.0
425.23324,45.4536,0.0
425.23324,46.4088,0.0
425.23324,47.364,0.0
425.23324,48.3192,0.0
425.23324,49.2744,0.0
425.23324,50.2296,0.0
425.23324,51.1848,0.0
425.23324,52.14,0.0
425.23324,53.0952,0.0
425.23324,54.0504,0.0
425.23324,55.0056,0.0
425.23324,55.9608,0.0
425.23324,56.916,0.0
425.23324,57.8712,0.0
425.23324,58.8264,0.0
425.23324,59.7816,0.0
425.23324,60.7368,0.0
425.23324,61.692,0.0
425.23324,62.6472,0.0
425.23324,63.6024,0.0
425.23324,64.5576,0.0
425.23324,65.5128,0.0
425.23324,66.468,0.0
425.23324,67.4232,0.0
425.23324,68.3784,0.0
425.23324,69.3336,0.0
425.23324,70.2888,0.0
425.23324,71.244,0.0
425.23324,72.1992,0.0
425.23324,73.1544,0.0
425.23324,74.1096,0.0
425.23324,75.0648,0.0
425.23324,76.02,0.0
425.23324,76.9752,0.0
425.23324,77.9304,0.0
425.23324,78.8856,0.0
425.23324,79.8408,0.0
425.23324,80.796,0.0
425.23324,81.7512,0.0
425.23324,82.7064,0.0
425.23324,83.6616,0.0
425.23324,84.6168,0.0
425.23324,85.572,0.0
425.23324,86.5272,0.0
425.23324,87.4824,0.0
431.38119,-7.0824,0.0
431.38119,-6.1272,0.0
431.38119,-5.172,0.0
431.38119,-4.2168,0.0
431.38119,-3.2616,0.0
431.38119,-2.3064,0.0
431.38119,-1.3512,0.0
431.38119,-0.396,0.0
431.38119,0.5592,0.0
431.38119,1.5144,0.0
431.38119,2.4696,0.0
431.38119,3.4248,0.0
431.38119,4.38,0.0
431.38119,5.3352,0.0
431.38119,6.2904,0.0
431.38119,7.2456,0.0
431.38119,8.2008,0.0
431.38119,9.156,0.0
431.38119,10.1112,0.0
431.38119,11.0664,0.0
431.38119,12.0216,0.0
431.38119,12.9768,0.0
431.38119,13.932,0.0
431.38119,14.8872,0.0
431.38119,15.8424,0.0
431.38119,16.7976,0.0
431.38119,17.7528,0.0
431.38119,18.708,0.0
431.38119,19.6632,0.0
431.38119,20.6184,0.0
431.38119,21.5736,0.0
431.38119,22.5288,0.0
431.38119,23.484,0.0
431.38119,24.4392,0.0
431.38119,25.3944,0.0
431.38119,26.3496,0.0
431.38119,27.3048,0.0
431.38119,28.26,0.0
431.38119,29.2152,0.0
431.38119,30.1704,0.0
431.38119,31.1256,0.0
431.38119,32.0808,0.0
431.38119,33.036,0.0
431.38119,33.9912,0.0
431.38119,34.9464,0.0
431.38119,35.9016,0.0
431.38119,36.8568,0.0
431.38119,37.812,0.0
431.38119,38.7672,0.0
431.38119,39.7224,0.0
431.38119,40.6776,0.0
431.38119,41.6328,0.0
431.38119,42.588,0.0
431.38119,43.5432,0.0
431.38119,44.4984,0.0
431.38119,45.4536,0.0
431.38119,46.4088,0.0
431.38119,47.364,0.0
431.38119,48.3192,0.0
431.38119,49.2744,0.0
431.38119,50.2296,0.0
431.38119,51.1848,0.0
431.38119,52.14,0.0
431.38119,53.0952,0.0
431.38119,54.0504,0.0
431.38119,55.0056,0.0
431.38119,55.9608,0.0
431.38119,56.916,0.0
431.38119,57.8712,0.0
431.38119,58.8264,0.0
431.38119,59.7816,0.0
431.38119,60.7368,0.0
431.38119,61.692,0.0
431.38119,62.6472,0.0
431.38119,63.6024,0.0
431.38119,64.5576,0.0
431.38119,65.5128,0.0
431.38119,66.468,0.0
431.38119,67.4232,0.0
431.38119,68.3784,0.0
431.38119,69.3336,0.0
431.38119,70.2888,0.0
431.38119,71.244,0.0
431.38119,72.1992,0.0
431.38119,73.1544,0.0
431.38119,74.1096,0.0
431.38119,75.0648,0.0
431.38119,76.02,0.0
431.38119,76.9752,0.0
431.38119,77.9304,0.0
431.38119,78.8856,0.0
431.38119,79.8408,0.0
431.38119,80.796,0.0
431.38119,81.7512,0.0
431.38119,82.7064,0.0
431.38119,83.6616,0.0
431.38119,84.6168,0.0
431.38119,85.572,0.0
431.38119,86.5272,0.0
431.38119,87.4824,0.0
437.52914,-7.0824,0.0
437.52914,-6.1272,0.0
437.52914,-5.172,0.0
437.52914,-4.2168,0.0
437.52914,-3.2616,0.0
437.52914,-2.3064,0.0
437.52914,-1.3512,0.0
437.52914,-0.396,0.0
437.52914,0.5592,0.0
437.52914,1.5144,0.0
437.52914,2.4696,0.0
437.52914,3.4248,0.0
437.52914,4.38,0.0
437.52914,5.3352,0.0
437.52914,6.2904,0.0
437.52914,7.2456,0.0
437.52914,8.2008,0.0
437.52914,9.156,0.0
437.52914,10.1112,0.0
437.52914,11.0664,0.0
437.52914,12.0216,0.0
437.52914,12.9768,0.0
437.52914,13.932,0.0
437.52914,14.8872,0.0
437.52914,15.8424,0.0
437.52914,16.7976,0.0
437.52914,17.7528,0.0
437.52914,18.708,0.0
437.52914,19.6632,0.0
437.52914,20.6184,0.0
437.52914,21.5736,0.0
437.52914,22.5288,0.0
437.52914,23.484,0.0
437.52914,24.4392,0.0
437.52914,25.3944,0.0
437.52914,26.3496,0.0
437.52914,27.3048,0.0
437.52914,28.26,0.0
437.52914,29.2152,0.0
437.52914,30.1704,0.0
437.52914,31.1256,0.0
437.52914,32.0808,0.0
437.52914,33.036,0.0
437.52914,33.9912,0.0
437.52914,34.9464,0.0
437.52914,35.9016,0.0
437.52914,36.8568,0.0
437.52914,37.812,0.0
437.52914,38.7672,0.0
437.52914,39.7224,0.0
437.52914,40.6776,0.0
437.52914,41.6328,0.0
437.52914,42.588,0.0
437.52914,43.5432,0.0
437.52914,44.4984,0.0
437.52914,45.4536,0.0
437.52914,46.4088,0.0
437.52914,47.364,0.0
437.52914,48.3192,0.0
437.52914,49.2744,0.0
437.52914,50.2296,0.0
437.52914,51.1848,0.0
437.52914,52.14,0.0
437.52914,53.0952,0.0
437.52914,54.0504,0.0
437.52914,55.0056,0.0
437.52914,55.9608,0.0
437.52914,56.916,0.0
437.52914,57.8712,0.0
437.52914,58.8264,0.0
437.52914,59.7816,0.0
437.52914,60.7368,0.0
437.52914,61.692,0.0
437.52914,62.6472,0.0
437.52914,63.6024,0.0
437.52914,64.5576,0.0
437.52914,65.5128,0.0
437.52914,66.468,0.0
437.52914,67.4232,0.0
437.52914,68.3784,0.0
437.52914,69.3336,0.0
437.52914,70.2888,0.0
437.52914,71.244,0.0
437.52914,72.1992,0.0
437.52914,73.1544,0.0
437.52914,74.1096,0.0
437.52914,75.0648,0.0
437.52914,76.02,0.0
437.52914,76.9752,0.0
437.52914,77.9304,0.0
437.52914,78.8856,0.0
437.52914,79.8408,0.0
437.52914,80.796,0.0
437.52914,81.7512,0.0
437.52914,82.7064,0.0
437.52914,83.6616,0.0
437.52914,84.6168,0.0
437.52914,85.572,0.0
437.52914,86.5272,0.0
437.52914,87.4824,0.0
443.67709,-7.0824,0.0
443.67709,-6.1272,0.0
443.67709,-5.172,0.0
443.67709,-4.2168,0.0
443.67709,-3.2616,0.0
443.67709,-2.3064,0.0
443.67709,-1.3512,0.0
443.67709,-0.396,0.0
443.67709,0.5592,0.0
443.67709,1.5144,0.0
443.67709,2.4696,0.0
443.67709,3.4248,0.0
443.67709,4.38,0.0
443.67709,5.3352,0.0
443.67709,6.2904,0.0
443.67709,7.2456,0.0
443.67709,8.2008,0.0
443.67709,9.156,0.0
443.67709,10.1112,0.0
443.67709,11.0664,0.0
443.67709,12.0216,0.0
443.67709,12.9768,0.0
443.67709,13.932,0.0
443.67709,14.8872,0.0
443.67709,15.8424,0.0
443.67709,16.7976,0.0
443.67709,17.7528,0.0
443.67709,18.708,0.0
443.67709,19.6632,0.0
443.67709,20.6184,0.0
443.67709,21.5736,0.0
443.67709,22.5288,0.0
443.67709,23.484,0.0
443.67709,24.4392,0.0
443.67709,25.3944,0.0
443.67709,26.3496,0.0
443.67709,27.3048,0.0
443.67709,28.26,0.0
443.67709,29.2152,0.0
443.67709,30.1704,0.0
443.67709,31.1256,0.0
443.67709,32.0808,0.0
443.67709,33.036,0.0
443.67709,33.9912,0.0
443.67709,34.9464,0.0
443.67709,35.9016,0.0
443.67709,36.8568,0.0
443.67709,37.812,0.0
443.67709,38.7672,0.0
443.67709,39.7224,0.0
443.67709,40.6776,0.0
443.67709,41.6328,0.0
443.67709,42.588,0.0
443.67709,43.5432,0.0
443.67709,44.4984,0.0
443.67709,45.4536,0.0
443.67709,46.4088,0.0
443.67709,47.364,0.0
443.67709,48.3192,0.0
443.67709,49.2744,0.0
443.67709,50.2296,0.0
443.67709,51.1848,0.0
443.67709,52.14,0.0
443.67709,53.0952,0.0
443.67709,54.0504,0.0
443.67709,55.0056,0.0
443.67709,55.9608,0.0
443.67709,56.916,0.0
443.67709,57.8712,0.0
443.67709,58.8264,0.0
443.67709,59.7816,0.0
443.67709,60.7368,0.0
443.67709,61.692,0.0
443.67709,62.6472,0.0
443.67709,63.6024,0.0
443.67709,64.5576,0.0
443.67709,65.5128,0.0
443.67709,66.468,0.0
443.67709,67.4232,0.0
443.67709,68.3784,0.0
443.67709,69.3336,0.0
443.67709,70.2888,0.0
443.67709,71.244,0.0
443.67709,72.1992,0.0
443.67709,73.1544,0.0
443.67709,74.1096,0.0
443.67709,75.0648,0.0
443.67709,76.02,0.0
443.67709,76.9752,0.0
443.67709,77.9304,0.0
443.67709,78.8856,0.0
443.67709,79.8408,0.0
443.67709,80.796,0.0
443.67709,81.7512,0.0
443.67709,82.7064,0.0
443.67709,83.6616,0.0
443.67709,84.6168,0.0
443.67709,85.572,0.0
443.67709,86.5272,0.0
443.67709,87.4824,0.0
449.82504,-7.0824,0.0
449.82504,-6.1272,0.0
449.82504,-5.172,0.0
449.82504,-4.2168,0.0
449.82504,-3.2616,0.0
449.82504,-2.3064,0.0
449.82504,-1.3512,0.0
449.82504,-0.396,0.0
449.82504,0.5592,0.0
449.82504,1.5144,0.0
449.82504,2.4696,0.0
449.82504,3.4248,0.0
449.82504,4.38,0.0
449.82504,5.3352,0.0
449.82504,6.2904,0.0
449.82504,7.2456,0.0
449.82504,8.2008,0.0
449.82504,9.156,0.0
449.82504,10.1112,0.0
449.82504,11.0664,0.0
449.82504,12.0216,0.0
449.82504,12.9768,0.0
449.82504,13.932,0.0
449.82504,14.8872,0.0
449.82504,15.8424,0.0
449.82504,16.7976,0.0
449.82504,17.7528,0.0
449.82504,18.708,0.0
449.82504,19.6632,0.0
449.82504,20.6184,0.0
449.82504,21.5736,0.0
449.82504,22.5288,0.0
449.82504,23.484,0.0
449.82504,24.4392,0.0
449.82504,25.3944,0.0
449.82504,26.3496,0.0
449.82504,27.3048,0.0
449.82504,28.26,0.0
449.82504,29.2152,0.0
449.82504,30.1704,0.0
449.82504,31.1256,0.0
449.82504,32.0808,0.0
449.82504,33.036,0.0
449.82504,33.9912,0.0
449.82504,34.9464,0.0
449.82504,35.9016,0.0
449.82504,36.8568,0.0
449.82504,37.812,0.0
449.82504,38.7672,0.0
449.82504,39.7224,0.0
449.82504,40.6776,0.0
449.82504,41.6328,0.0
449.82504,42.588,0.0
449.82504,43.5432,0.0
449.82504,44.4984,0.0
449.82504,45.4536,0.0
449.82504,46.4088,0.0
449.82504,47.364,0.0
449.82504,48.3192,0.0
449.82504,49.2744,0.0
449.82504,50.2296,0.0
449.82504,51.1848,0.0
449.82504,52.14,0.0
449.82504,53.0952,0.0
449.82504,54.0504,0.0
449.82504,55.0056,0.0
449.82504,55.9608,0.0
449.82504,56.916,0.0
449.82504,57.8712,0.0
449.82504,58.8264,0.0
449.82504,59.7816,0.0
449.82504,60.7368,0.0
449.82504,61.692,0.0
449.82504,62.6472,0.0
449.82504,63.6024,0.0
449.82504,64.5576,0.0
449.82504,65.5128,0.0
449.82504,66.468,0.0
449.82504,67.4232,0.0
449.82504,68.3784,0.0
449.82504,69.3336,0.0
449.82504,70.2888,0.0
449.82504,71.244,0.0
449.82504,72.1992,0.0
449.82504,73.1544,0.0
449.82504,74.1096,0.0
449.82504,75.0648,0.0
449.82504,76.02,0.0
449.82504,76.9752,0.0
449.82504,77.9304,0.0
449.82504,78.8856,0.0
449.82504,79.8408,0.0
449.82504,80.796,0.0
449.82504,81.7512,0.0
449.82504,82.7064,0.0
449.82504,83.6616,0.0
449.82504,84.6168,0.0
449.82504,85.572,0.0
449.82504,86.5272,0.0
449.82504,87.4824,0.0
455.97299,-7.0824,0.0
455.97299,-6.1272,0.0
455.97299,-5.172,0.0
455.97299,-4.2168,0.0
455.97299,-3.2616,0.0
455.97299,-2.3064,0.0
455.97299,-1.3512,0.0
455.97299,-0.396,0.0
455.97299,0.5592,0.0
455.97299,1.5144,0.0
455.97299,2.4696,0.0
455.97299,3.4248,0.0
455.97299,4.38,0.0
455.97299,5.3352,0.0
455.97299,6.2904,0.0
455.97299,7.2456,0.0
455.97299,8.2008,0.0
455.97299,9.156,0.0
455.97299,10.1112,0.0
455.97299,11.0664,0.0
455.97299,12.0216,0.0
455.97299,12.9768,0.0
455.97299,13.932,0.0
455.97299,14.8872,0.0
455.97299,15.8424,0.0
455.97299,16.7976,0.0
455.97299,17.7528,0.0
455.97299,18.708,0.0
455.97299,19.6632,0.0
455.97299,20.6184,0.0
455.97299,21.5736,0.0
455.97299,22.5288,0.0
455.97299,23.484,0.0
455.97299,24.4392,0.0
455.97299,25.3944,0.0
455.97299,26.3496,0.0
455.97299,27.3048,0.0
455.97299,28.26,0.0
455.97299,29.2152,0.0
455.97299,30.1704,0.0
455.97299,31.1256,0.0
455.97299,32.0808,0.0
455.97299,33.036,0.0
455.97299,33.9912,0.0
455.97299,34.9464,0.0
455.97299,35.9016,0.0
455.97299,36.8568,0.0
455.97299,37.812,0.0
455.97299,38.7672,0.0
455.97299,39.7224,0.0
455.97299,40.6776,0.0
455.97299,41.6328,0.0
455.97299,42.588,0.0
455.97299,43.5432,0.0
455.97299,44.4984,0.0
455.97299,45.4536,0.0
455.97299,46.4088,0.0
455.97299,47.364,0.0
455.97299,48.3192,0.0
455.97299,49.2744,0.0
455.97299,50.2296,0.0
455.97299,51.1848,0.0
455.97299,52.14,0.0
455.97299,53.0952,0.0
455.97299,54.0504,0.0
455.97299,55.0056,0.0
455.97299,55.9608,0.0
455.97299,56.916,0.0
455.97299,57.8712,0.0
455.97299,58.8264,0.0
455.97299,59.7816,0.0
455.97299,60.7368,0.0
455.97299,61.692,0.0
455.97299,62.6472,0.0
455.97299,63.6024,0.0
455.97299,64.5576,0.0
455.97299,65.5128,0.0
455.97299,66.468,0.0
455.97299,67.4232,0.0
455.97299,68.3784,0.0
455.97299,69.3336,0.0
455.97299,70.2888,0.0
455.97299,71.244,0.0
455.97299,72.1992,0.0
455.97299,73.1544,0.0
455.97299,74.1096,0.0
455.97299,75.0648,0.0
455.97299,76.02,0.0
455.97299,76.9752,0.0
455.97299,77.9304,0.0
455.97299,78.8856,0.0
455.97299,79.8408,0.0
455.97299,80.796,0.0
455.97299,81.7512,0.0
455.97299,82.7064,0.0
455.97299,83.6616,0.0
455.97299,84.6168,0.0
455.97299,85.572,0.0
455.97299,86.5272,0.0
455.97299,87.4824,0.0
462.12094,-7.0824,0.0
462.12094,-6.1272,0.0
462.12094,-5.172,0.0
462.12094,-4.2168,0.0
462.12094,-3.2616,0.0
462.12094,-2.3064,0.0
462.12094,-1.3512,0.0
462.12094,-0.396,0.0
462.12094,0.5592,0.0
462.12094,1.5144,0.0
462.12094,2.4696,0.0
462.12094,3.4248,0.0
462.12094,4.38,0.0
462.12094,5.3352,0.0
462.12094,6.2904,0.0
462.12094,7.2456,0.0
462.12094,8.2008,0.0
462.12094,9.156,0.0
462.12094,10.1112,0.0
462.12094,11.0664,0.0
462.12094,12.0216,0.0
462.12094,12.9768,0.0
462.12094,13.932,0.0
462.12094,14.8872,0.0
462.12094,15.8424,0.0
462.12094,16.7976,0.0
462.12094,17.7528,0.0
462.12094,18.708,0.0
462.12094,19.6632,0.0
462.12094,20.6184,0.0
462.12094,21.5736,0.0
462.12094,22.5288,0.0
462.12094,23.484,0.0
462.12094,24.4392,0.0
462.12094,25.3944,0.0
462.12094,26.3496,0.0
462.12094,27.3048,0.0
462.12094,28.26,0.0
462.12094,29.2152,0.0
462.12094,30.1704,0.0
462.12094,31.1256,0.0
462.12094,32.0808,0.0
462.12094,33.036,0.0
462.12094,33.9912,0.0
462.12094,34.9464,0.0
462.12094,35.9016,0.0
462.12094,36.8568,0.0
462.12094,37.812,0.0
462.12094,38.7672,0.0
462.12094,39.7224,0.0
462.12094,40.6776,0.0
462.12094,41.6328,0.0
462.12094,42.588,0.0
462.12094,43.5432,0.0
462.12094,44.4984,0.0
462.12094,45.4536,0.0
462.12094,46.4088,0.0
462.12094,47.364,0.0
462.12094,48.3192,0.0
462.12094,49.2744,0.0
462.12094,50.2296,0.0
462.12094,51.1848,0.0
462.12094,52.14,0.0
462.12094,53.0952,0.0
462.12094,54.0504,0.0
462.12094,55.0056,0.0
462.12094,55.9608,0.0
462.12094,56.916,0.0
462.12094,57.8712,0.0
462.12094,58.8264,0.0
462.12094,59.7816,0.0
462.12094,60.7368,0.0
462.12094,61.692,0.0
462.12094,62.6472,0.0
462.12094,63.6024,0.0
462.12094,64.5576,0.0
462.12094,65.5128,0.0
462.12094,66.468,0.0
462.12094,67.4232,0.0
462.12094,68.3784,0.0
462.12094,69.3336,0.0
462.12094,70.2888,0.0
462.12094,71.244,0.0
462.12094,72.1992,0.0
462.12094,73.1544,0.0
462.12094,74.1096,0.0
462.12094,75.0648,0.0
462.12094,76.02,0.0
462.12094,76.9752,0.0
462.12094,77.9304,0.0
462.12094,78.8856,0.0
462.12094,79.8408,0.0
462.12094,80.796,0.0
462.12094,81.7512,0.0
462.12094,82.7064,0.0
462.12094,83.6616,0.0
462.12094,84.6168,0.0
462.12094,85.572,0.0
462.12094,86.5272,0.0
462.12094,87.4824,0.0
468.26889,-7.0824,0.0
468.26889,-6.1272,0.0
468.26889,-5.172,0.0
468.26889,-4.2168,0.0
468.26889,-3.2616,0.0
468.26889,-2.3064,0.0
468.26889,-1.3512,0.0
468.26889,-0.396,0.0
468.26889,0.5592,0.0
468.26889,1.5144,0.0
468.26889,2.4696,0.0
468.26889,3.4248,0.0
468.26889,4.38,0.0
468.26889,5.3352,0.0
468.26889,6.2904,0.0
468.26889,7.2456,0.0
468.26889,8.2008,0.0
468.26889,9.156,0.0
468.26889,10.1112,0.0
468.26889,11.0664,0.0
468.26889,12.0216,0.0
468.26889,12.9768,0.0
468.26889,13.932,0.0
468.26889,14.8872,0.0
468.26889,15.8424,0.0
468.26889,16.7976,0.0
468.26889,17.7528,0.0
468.26889,18.708,0.0
468.26889,19.6632,0.0
468.26889,20.6184,0.0
468.26889,21.5736,0.0
468.26889,22.5288,0.0
468.26889,23.484,0.0
468.26889,24.4392,0.0
468.26889,25.3944,0.0
468.26889,26.3496,0.0
468.26889,27.3048,0.0
468.26889,28.26,0.0
468.26889,29.2152,0.0
468.26889,30.1704,0.0
468.26889,31.1256,0.0
468.26889,32.0808,0.0
468.26889,33.036,0.0
468.26889,33.9912,0.0
468.26889,34.9464,0.0
468.26889,35.9016,0.0
468.26889,36.8568,0.0
468.26889,37.812,0.0
468.26889,38.7672,0.0
468.26889,39.7224,0.0
468.26889,40.6776,0.0
468.26889,41.6328,0.0
468.26889,42.588,0.0
468.26889,43.5432,0.0
468.26889,44.4984,0.0
468.26889,45.4536,0.0
468.26889,46.4088,0.0
468.26889,47.364,0.0
468.26889,48.3192,0.0
468.26889,49.2744,0.0
468.26889,50.2296,0.0
468.26889,51.1848,0.0
468.26889,52.14,0.0
468.26889,53.0952,0.0
468.26889,54.0504,0.0
468.26889,55.0056,0.0
468.26889,55.9608,0.0
468.26889,56.916,0.0
468.26889,57.8712,0.0
468.26889,58.8264,0.0
468.26889,59.7816,0.0
468.26889,60.7368,0.0
468.26889,61.692,0.0
468.26889,62.6472,0.0
468.26889,63.6024,0.0
468.26889,64.5576,0.0
468.26889,65.5128,0.0
468.26889,66.468,0.0
468.26889,67.4232,0.0
468.26889,68.3784,0.0
468.26889,69.3336,0.0
468.26889,70.2888,0.0
468.26889,71.244,0.0
468.26889,72.1992,0.0
468.26889,73.1544,0.0
468.26889,74.1096,0.0
468.26889,75.0648,0.0
468.26889,76.02,0.0
468.26889,76.9752,0.0
468.26889,77.9304,0.0
468.26889,78.8856,0.0
468.26889,79.8408,0.0
468.26889,80.796,0.0
468.26889,81.7512,0.0
468.26889,82.7064,0.0
468.26889,83.6616,0.0
468.26889,84.6168,0.0
468.26889,85.572,0.0
468.26889,86.5272,0.0
468.26889,87.4824,0.0
474.41684,-7.0824,0.0
474.41684,-6.1272,0.0
474.41684,-5.172,0.0
474.41684,-4.2168,0.0
474.41684,-3.2616,0.0
474.41684,-2.3064,0.0
474.41684,-1.3512,0.0
474.41684,-0.396,0.0
474.41684,0.5592,0.0
474.41684,1.5144,0.0
474.41684,2.4696,0.0
474.41684,3.4248,0.0
474.41684,4.38,0.0
474.41684,5.3352,0.0
474.41684,6.2904,0.0
474.41684,7.2456,0.0
474.41684,8.2008,0.0
474.41684,9.156,0.0
474.41684,10.1112,0.0
474.41684,11.0664,0.0
474.41684,12.0216,0.0
474.41684,12.9768,0.0
474.41684,13.932,0.0
474.41684,14.8872,0.0
474.41684,15.8424,0.0
474.41684,16.7976,0.0
474.41684,17.7528,0.0
474.41684,18.708,0.0
474.41684,19.6632,0.0
474.41684,20.6184,0.0
474.41684,21.5736,0.0
474.41684,22.5288,0.0
474.41684,23.484,0.0
474.41684,24.4392,0.0
474.41684,25.3944,0.0
474.41684,26.3496,0.0
474.41684,27.3048,0.0
474.41684,28.26,0.0
474.41684,29.2152,0.0
474.41684,30.1704,0.0
474.41684,31.1256,0.0
474.41684,32.0808,0.0
474.41684,33.036,0.0
474.41684,33.9912,0.0
474.41684,34.9464,0.0
474.41684,35.9016,0.0
474.41684,36.8568,0.0
474.41684,37.812,0.0
474.41684,38.7672,0.0
474.41684,39.7224,0.0
474.41684,40.6776,0.0
474.41684,41.6328,0.0
474.41684,42.588,0.0
474.41684,43.5432,0.0
474.41684,44.4984,0.0
474.41684,45.4536,0.0
474.41684,46.4088,0.0
474.41684,47.364,0.0
474.41684,48.3192,0.0
474.41684,49.2744,0.0
474.41684,50.2296,0.0
474.41684,51.1848,0.0
474.41684,52.14,0.0
474.41684,53.0952,0.0
474.41684,54.0504,0.0
474.41684,55.0056,0.0
474.41684,55.9608,0.0
474.41684,56.916,0.0
474.41684,57.8712,0.0
474.41684,58.8264,0.0
474.41684,59.7816,0.0
474.41684,60.7368,0.0
474.41684,61.692,0.0
474.41684,62.6472,0.0
474.41684,63.6024,0.0
474.41684,64.5576,0.0
474.41684,65.5128,0.0
474.41684,66.468,0.0
474.41684,67.4232,0.0
474.41684,68.3784,0.0
474.41684,69.3336,0.0
474.41684,70.2888,0.0
474.41684,71.244,0.0
474.41684,72.1992,0.0
474.41684,73.1544,0.0
474.41684,74.1096,0.0
474.41684,75.0648,0.0
474.41684,76.02,0.0
474.41684,76.9752,0.0
474.41684,77.9304,0.0
474.41684,78.8856,0.0
474.41684,79.8408,0.0
474.41684,80.796,0.0
474.41684,81.7512,0.0
474.41684,82.7064,0.0
474.41684,83.6616,0.0
474.41684,84.6168,0.0
474.41684,85.572,0.0
474.41684,86.5272,0.0
474.41684,87.4824,0.0
480.56479,-7.0824,0.0
480.56479,-6.1272,0.0
480.56479,-5.172,0.0
480.56479,-4.2168,0.0
480.56479,-3.2616,0.0
480.56479,-2.3064,0.0
480.56479,-1.3512,0.0
480.56479,-0.396,0.0
480.56479,0.5592,0.0
480.56479,1.5144,0.0
480.56479,2.4696,0.0
480.56479,3.4248,0.0
480.56479,4.38,0.0
480.56479,5.3352,0.0
480.56479,6.2904,0.0
480.56479,7.2456,0.0
480.56479,8.2008,0.0
480.56479,9.156,0.0
480.56479,10.1112,0.0
480.56479,11.0664,0.0
480.56479,12.0216,0.0
480.56479,12.9768,0.0
480.56479,13.932,0.0
480.56479,14.8872,0.0
480.56479,15.8424,0.0
480.56479,16.7976,0.0
480.56479,17.7528,0.0
480.56479,18.708,0.0
480.56479,19.6632,0.0
480.56479,20.6184,0.0
480.56479,21.5736,0.0
480.56479,22.5288,0.0
480.56479,23.484,0.0
480.56479,24.4392,0.0
480.56479,25.3944,0.0
480.56479,26.3496,0.0
480.56479,27.3048,0.0
480.56479,28.26,0.0
480.56479,29.2152,0.0
480.56479,30.1704,0.0
480.56479,31.1256,0.0
480.56479,32.0808,0.0
480.56479,33.036,0.0
480.56479,33.9912,0.0
480.56479,34.9464,0.0
480.56479,35.9016,0.0
480.56479,36.8568,0.0
480.56479,37.812,0.0
480.56479,38.7672,0.0
480.56479,39.7224,0.0
480.56479,40.6776,0.0
480.56479,41.6328,0.0
480.56479,42.588,0.0
480.56479,43.5432,0.0
480.56479,44.4984,0.0
480.56479,45.4536,0.0
480.56479,46.4088,0.0
480.56479,47.364,0.0
480.56479,48.3192,0.0
480.56479,49.2744,0.0
480.56479,50.2296,0.0
480.56479,51.1848,0.0
480.56479,52.14,0.0
480.56479,53.0952,0.0
480.56479,54.0504,0.0
480.56479,55.0056,0.0
480.56479,55.9608,0.0
480.56479,56.916,0.0
480.56479,57.8712,0.0
480.56479,58.8264,0.0
480.56479,59.7816,0.0
480.56479,60.7368,0.0
480.56479,61.692,0.0
480.56479,62.6472,0.0
480.56479,63.6024,0.0
480.56479,64.5576,0.0
480.56479,65.5128,0.0
480.56479,66.468,0.0
480.56479,67.4232,0.0
480.56479,68.3784,0.0
480.56479,69.3336,0.0
480.56479,70.2888,0.0
480.56479,71.244,0.0
480.56479,72.1992,0.0
